成交日期,销售工号,产品,成交客户数, 成交金额 ,产品类型,期数,区域,省份,小组,业务组,职务类别,客单价,成交年份,成交月份,,,,
2020/5/28,1000000030,借呗18期,1," 16,000.55 ",借呗,18期,华南,广州,三组,广州三组,普通员工," 16,000.55 ",2020,5,,,,
2020/5/28,1000000036,借呗6期,1," 15,000.61 ",借呗,6期,华南,广州,三组,广州三组,管理人员," 15,000.61 ",2020,5,,,,
2020/5/28,1000000068,借呗6期,1," 15,000.49 ",借呗,6期,华西北,重庆,一组,重庆一组,管理人员," 15,000.49 ",2020,5,,,,
2020/5/28,1000004170,借呗12期,1," 15,000.28 ",借呗,12期,华东,上海,二组,上海二组,管理人员," 15,000.28 ",2020,5,,,,
2020/5/28,1000006867,借呗6期,1," 15,000.18 ",借呗,6期,华东,南京,一组,南京一组,普通员工," 15,000.18 ",2020,5,,,,
2020/5/28,1000003803,借呗6期,2," 14,500.79 ",借呗,6期,华西北,北京,三组,北京三组,普通员工," 7,250.40 ",2020,5,,,,
2020/5/28,1000007320,借呗12期,1," 14,000.38 ",借呗,12期,华东,上海,一组,上海一组,普通员工," 14,000.38 ",2020,5,,,,
2020/5/28,1000000104,借呗12期,1," 13,000.02 ",借呗,12期,华东,合肥,一组,合肥一组,普通员工," 13,000.02 ",2020,5,,,,
2020/5/28,1000000044,借呗6期,2," 12,701.02 ",借呗,6期,华西北,北京,三组,北京三组,管理人员," 6,350.51 ",2020,5,,,,
2020/5/28,1000000041,借呗6期,3," 12,554.69 ",借呗,6期,华西北,北京,四组,北京四组,普通员工," 4,184.90 ",2020,5,,,,
2020/5/28,1000000052,借呗12期,1," 12,000.17 ",借呗,12期,华东,上海,二组,上海二组,普通员工," 12,000.17 ",2020,5,,,,
2020/5/28,1000000043,借呗6期,2," 11,000.81 ",借呗,6期,华西北,成都,一组,成都一组,普通员工," 5,500.41 ",2020,5,,,,
2020/5/28,1000000054,借呗6期,2," 11,000.30 ",借呗,6期,华东,上海,一组,上海一组,普通员工," 5,500.15 ",2020,5,,,,
2020/5/28,1000000030,借呗6期,1," 10,000.73 ",借呗,6期,华南,广州,三组,广州三组,普通员工," 10,000.73 ",2020,5,,,,
2020/5/28,1000000047,借呗18期,1," 10,000.03 ",借呗,18期,华南,广州,一组,广州一组,普通员工," 10,000.03 ",2020,5,,,,
2020/5/28,1000006064,借呗12期,1," 9,000.41 ",借呗,12期,华东,合肥,一组,合肥一组,普通员工," 9,000.41 ",2020,5,,,,
2020/5/28,1000004256,借呗6期,1," 8,000.30 ",借呗,6期,华东,合肥,一组,合肥一组,普通员工," 8,000.30 ",2020,5,,,,
2020/5/28,1000000067,借呗6期,1," 7,500.40 ",借呗,6期,华东,苏州,二组,苏州二组,普通员工," 7,500.40 ",2020,5,,,,
2020/5/28,1000000035,借呗12期,1," 7,500.39 ",借呗,12期,华东,苏州,三组,苏州三组,普通员工," 7,500.39 ",2020,5,,,,
2020/5/28,1000003989,借呗6期,1," 7,000.36 ",借呗,6期,华西北,北京,三组,北京三组,普通员工," 7,000.36 ",2020,5,,,,
2020/5/28,1000000104,借呗18期,1," 7,000.12 ",借呗,18期,华东,合肥,一组,合肥一组,普通员工," 7,000.12 ",2020,5,,,,
2020/5/28,1000000032,借呗18期,1," 6,500.42 ",借呗,18期,华东,苏州,一组,苏州一组,管理人员," 6,500.42 ",2020,5,,,,
2020/5/28,1000004256,借呗12期,1," 6,500.25 ",借呗,12期,华东,合肥,一组,合肥一组,普通员工," 6,500.25 ",2020,5,,,,
2020/5/28,1000000050,借呗12期,1," 5,999.98 ",借呗,12期,华东,合肥,一组,合肥一组,普通员工," 5,999.98 ",2020,5,,,,
2020/5/28,1000000566,借呗18期,1," 5,500.09 ",借呗,18期,华南,广州,三组,广州三组,普通员工," 5,500.09 ",2020,5,,,,
2020/5/28,1000003489,借呗6期,1," 5,500.05 ",借呗,6期,华南,广州,一组,广州一组,普通员工," 5,500.05 ",2020,5,,,,
2020/5/28,1000000067,借呗12期,1," 4,999.99 ",借呗,12期,华东,苏州,二组,苏州二组,普通员工," 4,999.99 ",2020,5,,,,
2020/5/28,1000000068,借呗18期,1," 4,000.56 ",借呗,18期,华西北,重庆,一组,重庆一组,管理人员," 4,000.56 ",2020,5,,,,
2020/5/28,1000000033,借呗6期,1," 3,000.59 ",借呗,6期,华东,苏州,一组,苏州一组,普通员工," 3,000.59 ",2020,5,,,,
2020/5/28,1000000035,借呗6期,1," 1,648.71 ",借呗,6期,华东,苏州,三组,苏州三组,普通员工," 1,648.71 ",2020,5,,,,
2020/5/28,1000000031,借呗6期,1," 1,500.11 ",借呗,6期,华东,杭州,一组,杭州一组,管理人员," 1,500.11 ",2020,5,,,,
2020/5/28,1000007197,借呗6期,1," 1,000.76 ",借呗,6期,华东,合肥,一组,合肥一组,普通员工," 1,000.76 ",2020,5,,,,
2020/5/28,1000000056,借呗6期,1, 500.28 ,借呗,6期,华东,上海,一组,上海一组,管理人员, 500.28 ,2020,5,,,,
2020/5/29,1000003926,借呗6期,2," 50,001.02 ",借呗,6期,华南,广州,一组,广州一组,管理人员," 25,000.51 ",2020,5,,,,
2020/5/29,1000000237,借呗18期,3," 43,036.02 ",借呗,18期,华东,合肥,一组,合肥一组,普通员工," 14,345.34 ",2020,5,,,,
2020/5/29,1000004256,借呗18期,2," 38,001.26 ",借呗,18期,华东,合肥,一组,合肥一组,普通员工," 19,000.63 ",2020,5,,,,
2020/5/29,1000007197,借呗6期,2," 34,000.83 ",借呗,6期,华东,合肥,一组,合肥一组,普通员工," 17,000.42 ",2020,5,,,,
2020/5/29,1000003489,借呗6期,2," 33,000.62 ",借呗,6期,华南,广州,一组,广州一组,普通员工," 16,500.31 ",2020,5,,,,
2020/5/29,1000008239,借呗12期,2," 27,000.62 ",借呗,12期,华东,南京,一组,南京一组,管理人员," 13,500.31 ",2020,5,,,,
2020/5/29,1000000032,借呗6期,2," 27,000.21 ",借呗,6期,华东,苏州,一组,苏州一组,管理人员," 13,500.11 ",2020,5,,,,
2020/5/29,1000003926,借呗12期,1," 25,000.47 ",借呗,12期,华南,广州,一组,广州一组,管理人员," 25,000.47 ",2020,5,,,,
2020/5/29,1000007197,借呗18期,1," 23,000.65 ",借呗,18期,华东,合肥,一组,合肥一组,普通员工," 23,000.65 ",2020,5,,,,
2020/5/29,1000004170,借呗6期,2," 23,000.43 ",借呗,6期,华东,上海,二组,上海二组,管理人员," 11,500.22 ",2020,5,,,,
2020/5/29,1000000044,借呗12期,1," 22,000.65 ",借呗,12期,华西北,北京,三组,北京三组,管理人员," 22,000.65 ",2020,5,,,,
2020/5/29,1000000029,借呗12期,1," 22,000.18 ",借呗,12期,华东,杭州,二组,杭州二组,普通员工," 22,000.18 ",2020,5,,,,
2020/5/29,1000000032,借呗12期,1," 20,000.68 ",借呗,12期,华东,苏州,一组,苏州一组,管理人员," 20,000.68 ",2020,5,,,,
2020/5/29,1000000040,借呗12期,1," 20,000.04 ",借呗,12期,华西北,北京,四组,北京四组,管理人员," 20,000.04 ",2020,5,,,,
2020/5/29,1000006698,借呗18期,2," 19,001.16 ",借呗,18期,华西北,成都,一组,成都一组,管理人员," 9,500.58 ",2020,5,,,,
2020/5/29,1000000068,借呗12期,2," 19,000.68 ",借呗,12期,华西北,重庆,一组,重庆一组,管理人员," 9,500.34 ",2020,5,,,,
2020/5/29,1000000594,借呗12期,1," 18,000.73 ",借呗,12期,华东,苏州,二组,苏州二组,普通员工," 18,000.73 ",2020,5,,,,
2020/5/29,1000006698,借呗12期,1," 18,000.72 ",借呗,12期,华西北,成都,一组,成都一组,管理人员," 18,000.72 ",2020,5,,,,
2020/5/29,1000000044,借呗18期,1," 18,000.61 ",借呗,18期,华西北,北京,三组,北京三组,管理人员," 18,000.61 ",2020,5,,,,
2020/5/29,1000000566,借呗18期,1," 18,000.04 ",借呗,18期,华南,广州,三组,广州三组,普通员工," 18,000.04 ",2020,5,,,,
2020/5/29,1000000041,借呗12期,2," 17,200.68 ",借呗,12期,华西北,北京,四组,北京四组,普通员工," 8,600.34 ",2020,5,,,,
2020/5/29,1000006859,借呗18期,1," 17,000.09 ",借呗,18期,华东,南京,一组,南京一组,普通员工," 17,000.09 ",2020,5,,,,
2020/5/29,1000000029,借呗6期,2," 15,000.34 ",借呗,6期,华东,杭州,二组,杭州二组,普通员工," 7,500.17 ",2020,5,,,,
2020/5/29,1000000052,借呗12期,1," 15,000.21 ",借呗,12期,华东,上海,二组,上海二组,普通员工," 15,000.21 ",2020,5,,,,
2020/5/29,1000000039,借呗12期,2," 13,000.72 ",借呗,12期,华东,苏州,二组,苏州二组,管理人员," 6,500.36 ",2020,5,,,,
2020/5/29,1000000067,借呗18期,1," 13,000.46 ",借呗,18期,华东,苏州,二组,苏州二组,普通员工," 13,000.46 ",2020,5,,,,
2020/5/29,1000005873,借呗6期,1," 13,000.01 ",借呗,6期,华东,杭州,二组,杭州二组,管理人员," 13,000.01 ",2020,5,,,,
2020/5/29,1000006064,借呗18期,1," 12,000.62 ",借呗,18期,华东,合肥,一组,合肥一组,普通员工," 12,000.62 ",2020,5,,,,
2020/5/29,1000004256,借呗12期,1," 12,000.35 ",借呗,12期,华东,合肥,一组,合肥一组,普通员工," 12,000.35 ",2020,5,,,,
2020/5/29,1000006867,借呗12期,1," 12,000.28 ",借呗,12期,华东,南京,一组,南京一组,普通员工," 12,000.28 ",2020,5,,,,
2020/5/29,1000000030,借呗6期,2," 11,999.95 ",借呗,6期,华南,广州,三组,广州三组,普通员工," 5,999.98 ",2020,5,,,,
2020/5/29,1000000046,借呗6期,2," 10,000.72 ",借呗,6期,华西北,成都,一组,成都一组,普通员工," 5,000.36 ",2020,5,,,,
2020/5/29,1000003989,借呗12期,1," 10,000.65 ",借呗,12期,华西北,北京,三组,北京三组,普通员工," 10,000.65 ",2020,5,,,,
2020/5/29,1000000043,借呗18期,1," 10,000.14 ",借呗,18期,华西北,成都,一组,成都一组,普通员工," 10,000.14 ",2020,5,,,,
2020/5/29,1000004170,借呗12期,1," 9,000.63 ",借呗,12期,华东,上海,二组,上海二组,管理人员," 9,000.63 ",2020,5,,,,
2020/5/29,1000000056,借呗6期,2," 8,600.97 ",借呗,6期,华东,上海,一组,上海一组,管理人员," 4,300.49 ",2020,5,,,,
2020/5/29,1000008228,借呗18期,1," 8,000.25 ",借呗,18期,华西北,北京,三组,北京三组,普通员工," 8,000.25 ",2020,5,,,,
2020/5/29,1000000054,借呗12期,1," 7,500.58 ",借呗,12期,华东,上海,一组,上海一组,普通员工," 7,500.58 ",2020,5,,,,
2020/5/29,1000006869,借呗6期,1," 7,000.54 ",借呗,6期,华东,南京,一组,南京一组,普通员工," 7,000.54 ",2020,5,,,,
2020/5/29,1000000044,借呗6期,1," 7,000.02 ",借呗,6期,华西北,北京,三组,北京三组,管理人员," 7,000.02 ",2020,5,,,,
2020/5/29,1000000056,借呗12期,1," 6,500.74 ",借呗,12期,华东,上海,一组,上海一组,管理人员," 6,500.74 ",2020,5,,,,
2020/5/29,1000008957,借呗18期,1," 6,500.45 ",借呗,18期,华东,上海,二组,上海二组,普通员工," 6,500.45 ",2020,5,,,,
2020/5/29,1000000104,借呗18期,1," 6,000.29 ",借呗,18期,华东,合肥,一组,合肥一组,普通员工," 6,000.29 ",2020,5,,,,
2020/5/29,1000000036,借呗12期,1," 5,500.56 ",借呗,12期,华南,广州,三组,广州三组,管理人员," 5,500.56 ",2020,5,,,,
2020/5/29,1000000036,借呗18期,1," 5,499.96 ",借呗,18期,华南,广州,三组,广州三组,管理人员," 5,499.96 ",2020,5,,,,
2020/5/29,1000000028,借呗18期,1," 4,255.20 ",借呗,18期,华东,杭州,二组,杭州二组,普通员工," 4,255.20 ",2020,5,,,,
2020/5/29,1000000041,借呗6期,1," 4,001.19 ",借呗,6期,华西北,北京,四组,北京四组,普通员工," 4,001.19 ",2020,5,,,,
2020/5/29,1000000036,借呗6期,1," 3,000.55 ",借呗,6期,华南,广州,三组,广州三组,管理人员," 3,000.55 ",2020,5,,,,
2020/5/29,1000000034,借呗12期,1," 3,000.35 ",借呗,12期,华东,苏州,一组,苏州一组,普通员工," 3,000.35 ",2020,5,,,,
2020/5/29,1000000050,借呗6期,1," 1,800.06 ",借呗,6期,华东,合肥,一组,合肥一组,普通员工," 1,800.06 ",2020,5,,,,
2020/5/29,1000000033,借呗6期,1," 1,500.16 ",借呗,6期,华东,苏州,一组,苏州一组,普通员工," 1,500.16 ",2020,5,,,,
2020/5/29,1000000031,借呗18期,1, 500.59 ,借呗,18期,华东,杭州,一组,杭州一组,管理人员, 500.59 ,2020,5,,,,
2020/5/30,1000000031,借呗6期,5," 42,639.06 ",借呗,6期,华东,杭州,一组,杭州一组,管理人员," 8,527.81 ",2020,5,,,,
2020/5/30,1000000928,借呗12期,3," 39,000.48 ",借呗,12期,华西北,西安,一组,西安一组,普通员工," 13,000.16 ",2020,5,,,,
2020/5/30,1000000040,借呗6期,3," 36,501.29 ",借呗,6期,华西北,北京,四组,北京四组,管理人员," 12,167.10 ",2020,5,,,,
2020/5/30,1000000029,借呗12期,1," 30,000.62 ",借呗,12期,华东,杭州,二组,杭州二组,普通员工," 30,000.62 ",2020,5,,,,
2020/5/30,1000000594,借呗12期,1," 25,000.71 ",借呗,12期,华东,苏州,二组,苏州二组,普通员工," 25,000.71 ",2020,5,,,,
2020/5/30,1000006867,借呗12期,2," 25,000.37 ",借呗,12期,华东,南京,一组,南京一组,普通员工," 12,500.19 ",2020,5,,,,
2020/5/30,1000000068,借呗6期,1," 23,000.76 ",借呗,6期,华西北,重庆,一组,重庆一组,管理人员," 23,000.76 ",2020,5,,,,
2020/5/30,1000006859,借呗18期,2," 22,000.21 ",借呗,18期,华东,南京,一组,南京一组,普通员工," 11,000.11 ",2020,5,,,,
2020/5/30,1000000031,借呗12期,2," 20,500.71 ",借呗,12期,华东,杭州,一组,杭州一组,管理人员," 10,250.36 ",2020,5,,,,
2020/5/30,1000006867,借呗6期,1," 20,000.50 ",借呗,6期,华东,南京,一组,南京一组,普通员工," 20,000.50 ",2020,5,,,,
2020/5/30,1000000039,借呗6期,1," 20,000.36 ",借呗,6期,华东,苏州,二组,苏州二组,管理人员," 20,000.36 ",2020,5,,,,
2020/5/30,1000003489,借呗6期,2," 19,500.44 ",借呗,6期,华南,广州,一组,广州一组,普通员工," 9,750.22 ",2020,5,,,,
2020/5/30,1000006867,借呗18期,1," 18,000.08 ",借呗,18期,华东,南京,一组,南京一组,普通员工," 18,000.08 ",2020,5,,,,
2020/5/30,1000005873,借呗12期,1," 17,000.51 ",借呗,12期,华东,杭州,二组,杭州二组,管理人员," 17,000.51 ",2020,5,,,,
2020/5/30,1000007197,借呗12期,1," 17,000.18 ",借呗,12期,华东,合肥,一组,合肥一组,普通员工," 17,000.18 ",2020,5,,,,
2020/5/30,1000006698,借呗18期,1," 17,000.13 ",借呗,18期,华西北,成都,一组,成都一组,管理人员," 17,000.13 ",2020,5,,,,
2020/5/30,1000004256,借呗6期,2," 16,501.06 ",借呗,6期,华东,合肥,一组,合肥一组,普通员工," 8,250.53 ",2020,5,,,,
2020/5/30,1000008239,借呗12期,1," 16,000.48 ",借呗,12期,华东,南京,一组,南京一组,管理人员," 16,000.48 ",2020,5,,,,
2020/5/30,1000000032,借呗6期,1," 16,000.35 ",借呗,6期,华东,苏州,一组,苏州一组,管理人员," 16,000.35 ",2020,5,,,,
2020/5/30,1000000037,借呗18期,1," 15,000.03 ",借呗,18期,华东,杭州,二组,杭州二组,普通员工," 15,000.03 ",2020,5,,,,
2020/5/30,1000000045,借呗12期,1," 15,000.03 ",借呗,12期,华南,深圳,一组,深圳一组,普通员工," 15,000.03 ",2020,5,,,,
2020/5/30,1000000041,借呗12期,2," 14,400.58 ",借呗,12期,华西北,北京,四组,北京四组,普通员工," 7,200.29 ",2020,5,,,,
2020/5/30,1000000056,借呗6期,1," 13,500.22 ",借呗,6期,华东,上海,一组,上海一组,管理人员," 13,500.22 ",2020,5,,,,
2020/5/30,1000000067,借呗12期,1," 11,000.09 ",借呗,12期,华东,苏州,二组,苏州二组,普通员工," 11,000.09 ",2020,5,,,,
2020/5/30,1000008228,借呗6期,1," 9,000.58 ",借呗,6期,华西北,北京,三组,北京三组,普通员工," 9,000.58 ",2020,5,,,,
2020/5/30,1000000041,借呗6期,1," 7,500.52 ",借呗,6期,华西北,北京,四组,北京四组,普通员工," 7,500.52 ",2020,5,,,,
2020/5/30,1000000029,借呗18期,1," 7,000.77 ",借呗,18期,华东,杭州,二组,杭州二组,普通员工," 7,000.77 ",2020,5,,,,
2020/5/30,1000000045,借呗6期,1," 7,000.74 ",借呗,6期,华南,深圳,一组,深圳一组,普通员工," 7,000.74 ",2020,5,,,,
2020/5/30,1000000576,借呗12期,1," 7,000.39 ",借呗,12期,华东,苏州,三组,苏州三组,普通员工," 7,000.39 ",2020,5,,,,
2020/5/30,1000000104,借呗18期,1," 7,000.23 ",借呗,18期,华东,合肥,一组,合肥一组,普通员工," 7,000.23 ",2020,5,,,,
2020/5/30,1000003489,借呗12期,1," 7,000.03 ",借呗,12期,华南,广州,一组,广州一组,普通员工," 7,000.03 ",2020,5,,,,
2020/5/30,1000000033,借呗6期,1," 6,000.38 ",借呗,6期,华东,苏州,一组,苏州一组,普通员工," 6,000.38 ",2020,5,,,,
2020/5/30,1000006698,借呗12期,1," 6,000.33 ",借呗,12期,华西北,成都,一组,成都一组,管理人员," 6,000.33 ",2020,5,,,,
2020/5/30,1000000104,借呗12期,1," 6,000.22 ",借呗,12期,华东,合肥,一组,合肥一组,普通员工," 6,000.22 ",2020,5,,,,
2020/5/30,1000000044,借呗6期,1," 5,000.72 ",借呗,6期,华西北,北京,三组,北京三组,管理人员," 5,000.72 ",2020,5,,,,
2020/5/30,1000005873,借呗6期,1," 3,000.58 ",借呗,6期,华东,杭州,二组,杭州二组,管理人员," 3,000.58 ",2020,5,,,,
2020/5/30,1000010255,借呗6期,1," 3,000.52 ",借呗,6期,华南,广州,三组,广州三组,普通员工," 3,000.52 ",2020,5,,,,
2020/5/30,1000006859,借呗6期,1," 2,000.38 ",借呗,6期,华东,南京,一组,南京一组,普通员工," 2,000.38 ",2020,5,,,,
2020/5/30,1000000237,借呗12期,1," 1,127.54 ",借呗,12期,华东,合肥,一组,合肥一组,普通员工," 1,127.54 ",2020,5,,,,
2020/5/30,1000000036,借呗12期,1," 1,000.46 ",借呗,12期,华南,广州,三组,广州三组,管理人员," 1,000.46 ",2020,5,,,,
2020/5/30,1000001513,借呗12期,1, 985.24 ,借呗,12期,华东,上海,二组,上海二组,普通员工, 985.24 ,2020,5,,,,
2020/5/30,1000004256,借呗12期,1, 700.09 ,借呗,12期,华东,合肥,一组,合肥一组,普通员工, 700.09 ,2020,5,,,,
2020/5/30,1000004256,借呗18期,1, 695.38 ,借呗,18期,华东,合肥,一组,合肥一组,普通员工, 695.38 ,2020,5,,,,
2020/5/30,1000000237,借呗18期,1, 695.09 ,借呗,18期,华东,合肥,一组,合肥一组,普通员工, 695.09 ,2020,5,,,,
2020/5/30,1000000036,花呗12期,1, 659.38 ,花呗,12期,华南,广州,三组,广州三组,管理人员, 659.38 ,2020,5,,,,
2020/5/30,1000000028,借呗12期,1, 585.71 ,借呗,12期,华东,杭州,二组,杭州二组,普通员工, 585.71 ,2020,5,,,,
2020/5/30,1000006064,借呗12期,1, 500.29 ,借呗,12期,华东,合肥,一组,合肥一组,普通员工, 500.29 ,2020,5,,,,
2020/5/31,1000000050,借呗18期,2," 34,000.25 ",借呗,18期,华东,合肥,一组,合肥一组,普通员工," 17,000.13 ",2020,5,,,,
2020/5/31,1000000043,借呗18期,1," 32,000.60 ",借呗,18期,华西北,成都,一组,成都一组,普通员工," 32,000.60 ",2020,5,,,,
2020/5/31,1000000928,借呗12期,2," 26,000.11 ",借呗,12期,华西北,西安,一组,西安一组,普通员工," 13,000.06 ",2020,5,,,,
2020/5/31,1000000044,借呗12期,1," 20,000.05 ",借呗,12期,华西北,北京,三组,北京三组,管理人员," 20,000.05 ",2020,5,,,,
2020/5/31,1000000040,借呗6期,1," 19,999.97 ",借呗,6期,华西北,北京,四组,北京四组,管理人员," 19,999.97 ",2020,5,,,,
2020/5/31,1000000032,借呗12期,2," 19,000.74 ",借呗,12期,华东,苏州,一组,苏州一组,管理人员," 9,500.37 ",2020,5,,,,
2020/5/31,1000000104,借呗18期,2," 17,500.54 ",借呗,18期,华东,合肥,一组,合肥一组,普通员工," 8,750.27 ",2020,5,,,,
2020/5/31,1000006860,借呗18期,1," 17,000.39 ",借呗,18期,华东,南京,一组,南京一组,普通员工," 17,000.39 ",2020,5,,,,
2020/5/31,1000000037,借呗12期,1," 17,000.07 ",借呗,12期,华东,杭州,二组,杭州二组,普通员工," 17,000.07 ",2020,5,,,,
2020/5/31,1000000031,借呗12期,2," 16,924.78 ",借呗,12期,华东,杭州,一组,杭州一组,管理人员," 8,462.39 ",2020,5,,,,
2020/5/31,1000006869,借呗6期,1," 15,000.62 ",借呗,6期,华东,南京,一组,南京一组,普通员工," 15,000.62 ",2020,5,,,,
2020/5/31,1000000067,借呗6期,1," 14,000.13 ",借呗,6期,华东,苏州,二组,苏州二组,普通员工," 14,000.13 ",2020,5,,,,
2020/5/31,1000000031,借呗18期,1," 13,000.56 ",借呗,18期,华东,杭州,一组,杭州一组,管理人员," 13,000.56 ",2020,5,,,,
2020/5/31,1000008957,借呗18期,1," 12,000.47 ",借呗,18期,华东,上海,二组,上海二组,普通员工," 12,000.47 ",2020,5,,,,
2020/5/31,1000000566,借呗18期,2," 12,000.45 ",借呗,18期,华南,广州,三组,广州三组,普通员工," 6,000.23 ",2020,5,,,,
2020/5/31,1000000029,借呗6期,3," 11,486.30 ",借呗,6期,华东,杭州,二组,杭州二组,普通员工," 3,828.77 ",2020,5,,,,
2020/5/31,1000000045,借呗12期,1," 10,999.99 ",借呗,12期,华南,深圳,一组,深圳一组,普通员工," 10,999.99 ",2020,5,,,,
2020/5/31,1000003803,借呗12期,1," 10,000.10 ",借呗,12期,华西北,北京,三组,北京三组,普通员工," 10,000.10 ",2020,5,,,,
2020/5/31,1000000039,借呗18期,1," 9,999.95 ",借呗,18期,华东,苏州,二组,苏州二组,管理人员," 9,999.95 ",2020,5,,,,
2020/5/31,1000000033,借呗6期,2," 9,866.37 ",借呗,6期,华东,苏州,一组,苏州一组,普通员工," 4,933.19 ",2020,5,,,,
